,gauge,accDepth_DAP,rainCode,intensityCode_a,timeCode_a,dataType,rainStartTime,timeStamp
6023,83,6.35,0,0.0,0.0,a,1982-07-17 14:57:00,1982-07-17 15:29:00
6024,83,0.0,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 16:45:00
6025,83,0.254,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 16:49:00
6026,83,1.016,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 16:50:00
6027,83,2.794,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 16:55:00
6028,83,4.572,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 16:59:00
6029,83,4.572,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 17:08:00
6030,83,5.08,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 17:16:00
6031,83,5.334,0,0.0,0.0,a,1982-07-19 16:45:00,1982-07-19 17:38:00
6032,83,0.0,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 21:45:00
6033,83,0.508,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 21:48:00
6034,83,4.826,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 21:52:00
6035,83,5.588,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 21:54:00
6036,83,5.842,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 22:01:00
6037,83,6.096,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:16:00
6038,83,7.874,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:22:00
6039,83,8.128,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:27:00
6040,83,8.89,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:31:00
6041,83,10.414,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:35:00
6042,83,10.922,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:37:00
6043,83,11.684,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:38:00
6044,83,12.954,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:44:00
6045,83,13.462,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:48:00
6046,83,14.224,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:50:00
6047,83,15.494,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-20 23:52:00
6048,83,16.764,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-21 00:00:00
6049,83,17.018,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-21 00:28:00
6050,83,17.272,0,0.0,0.0,a,1982-07-20 21:45:00,1982-07-21 00:42:00
6051,83,0.0,0,0.0,0.0,a,1982-07-21 22:43:00,1982-07-21 22:43:00
6052,83,0.508,0,0.0,0.0,a,1982-07-21 22:43:00,1982-07-21 23:14:00
6053,83,0.0,0,0.0,0.0,a,1982-07-23 18:30:00,1982-07-23 18:30:00
6054,83,0.508,0,0.0,0.0,a,1982-07-23 18:30:00,1982-07-23 18:40:00
6055,83,0.762,0,0.0,0.0,a,1982-07-23 18:30:00,1982-07-23 18:57:00
6056,83,0.0,0,0.0,0.0,a,1982-07-23 22:43:00,1982-07-23 22:43:00
6057,83,0.508,0,0.0,0.0,a,1982-07-23 22:43:00,1982-07-23 22:58:00
6058,83,0.0,0,0.0,0.0,a,1982-07-24 14:05:00,1982-07-24 14:05:00
6059,83,1.016,0,0.0,0.0,a,1982-07-24 14:05:00,1982-07-24 14:18:00
6060,83,2.032,0,0.0,0.0,a,1982-07-24 14:05:00,1982-07-24 14:26:00
6061,83,2.032,0,0.0,0.0,a,1982-07-24 14:05:00,1982-07-24 14:45:00
6062,83,2.286,0,0.0,0.0,a,1982-07-24 14:05:00,1982-07-24 15:41:00
6063,83,0.0,0,0.0,0.0,a,1982-07-25 15:16:00,1982-07-25 15:16:00
6064,83,0.762,0,0.0,0.0,a,1982-07-25 15:16:00,1982-07-25 15:54:00
6065,83,0.0,0,0.0,0.0,a,1982-07-25 19:15:00,1982-07-25 19:15:00
6066,83,0.762,0,0.0,0.0,a,1982-07-25 19:15:00,1982-07-25 20:32:00
6067,83,0.0,0,0.0,0.0,a,1982-07-26 18:00:00,1982-07-26 18:00:00
6068,83,0.254,0,0.0,0.0,a,1982-07-26 18:00:00,1982-07-26 18:09:00
6069,83,0.762,0,0.0,0.0,a,1982-07-26 18:00:00,1982-07-26 18:16:00
6070,83,1.016,0,0.0,0.0,a,1982-07-26 18:00:00,1982-07-26 18:52:00
6071,83,0.0,0,0.0,0.0,a,1982-07-29 14:30:00,1982-07-29 14:30:00
6072,83,0.508,0,0.0,0.0,a,1982-07-29 14:30:00,1982-07-29 15:04:00
6073,83,0.0,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:28:00
6074,83,0.254,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:33:00
6075,83,0.762,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:38:00
6076,83,2.54,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:44:00
6077,83,4.318,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:46:00
6078,83,5.588,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:49:00
6079,83,6.604,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 21:55:00
6080,83,7.366,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 22:03:00
6081,83,7.62,0,0.0,0.0,a,1982-07-30 21:28:00,1982-07-30 22:30:00
6082,83,0.0,0,0.0,0.0,a,1982-07-31 12:35:00,1982-07-31 12:35:00
6083,83,0.508,0,0.0,0.0,a,1982-07-31 12:35:00,1982-07-31 13:00:00
6084,83,0.0,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 15:47:00
6085,83,1.016,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 15:48:00
6086,83,2.032,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 15:51:00
6087,83,4.572,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 15:57:00
6088,83,5.334,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 16:03:00
6089,83,6.35,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 16:18:00
6090,83,6.858,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 16:24:00
6091,83,7.62,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 16:36:00
6092,83,7.874,0,0.0,0.0,a,1982-07-31 15:47:00,1982-07-31 16:53:00
6093,83,0.0,0,0.0,0.0,a,1982-08-01 13:30:00,1982-08-01 13:30:00
6094,83,3.302,0,0.0,0.0,a,1982-08-01 13:30:00,1982-08-01 14:09:00
6095,83,0.0,0,0.0,0.0,a,1982-08-02 19:15:00,1982-08-02 19:15:00
6096,83,1.016,0,0.0,0.0,a,1982-08-02 19:15:00,1982-08-02 20:00:00
6097,83,0.0,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:00:00
6098,83,0.762,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:02:00
6099,83,2.54,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:04:00
6100,83,3.81,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:06:00
6101,83,5.08,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:10:00
6102,83,5.334,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:15:00
6103,83,5.588,0,0.0,0.0,a,1982-08-03 18:00:00,1982-08-03 18:27:00
6104,83,0.0,0,0.0,0.0,a,1982-08-04 15:45:00,1982-08-04 15:45:00
6105,83,0.254,0,0.0,0.0,a,1982-08-04 15:45:00,1982-08-04 15:51:00
6106,83,0.762,0,0.0,0.0,a,1982-08-04 15:45:00,1982-08-04 16:07:00
6107,83,1.016,0,0.0,0.0,a,1982-08-04 15:45:00,1982-08-04 16:20:00
6108,83,1.27,0,0.0,0.0,a,1982-08-04 15:45:00,1982-08-04 17:43:00
6109,83,0.0,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 20:00:00
6110,83,0.254,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 20:13:00
6111,83,0.508,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 20:37:00
6112,83,0.762,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:07:00
6113,83,1.016,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:17:00
6114,83,1.524,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:25:00
6115,83,1.524,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:32:00
6116,83,2.286,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:40:00
6117,83,2.794,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:47:00
6118,83,2.794,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 21:54:00
6119,83,3.048,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 22:02:00
6120,83,3.302,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 22:27:00
6121,83,3.556,0,0.0,0.0,a,1982-08-05 20:00:00,1982-08-05 22:56:00
6122,83,0.0,0,0.0,0.0,a,1982-08-06 22:15:00,1982-08-06 22:15:00
6123,83,2.032,0,0.0,0.0,a,1982-08-06 22:15:00,1982-08-06 23:41:00
6124,83,0.0,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 16:10:00
6125,83,0.254,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 16:18:00
6126,83,0.508,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 16:30:00
6127,83,0.762,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 16:36:00
6128,83,1.016,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 16:47:00
6129,83,1.27,0,0.0,0.0,a,1982-08-08 16:10:00,1982-08-08 17:33:00
6130,83,0.0,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:15:00
6131,83,0.254,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:26:00
6132,83,0.762,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:30:00
6133,83,1.778,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:31:00
6134,83,3.556,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:34:00
6135,83,5.334,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 15:40:00
6136,83,5.588,0,0.0,0.0,a,1982-08-11 15:15:00,1982-08-11 16:22:00
6137,83,0.0,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 20:28:00
6138,83,0.508,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 20:32:00
6139,83,1.016,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 20:42:00
6140,83,1.27,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 20:49:00
6141,83,1.524,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 21:33:00
6142,83,1.778,0,0.0,0.0,a,1982-08-11 20:28:00,1982-08-11 21:59:00
6143,83,0.0,0,0.0,0.0,a,1982-08-12 05:00:00,1982-08-12 05:00:00
6144,83,0.254,0,0.0,0.0,a,1982-08-12 05:00:00,1982-08-12 06:22:00
6145,83,0.0,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 14:50:00
6146,83,1.778,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 14:54:00
6147,83,5.334,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 14:58:00
6148,83,5.842,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 14:59:00
6149,83,6.35,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 15:02:00
6150,83,6.604,0,0.0,0.0,a,1982-08-12 14:50:00,1982-08-12 15:16:00
6151,83,0.0,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 21:44:00
6152,83,0.508,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 21:54:00
6153,83,0.762,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 22:31:00
6154,83,1.524,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 22:33:00
6155,83,2.032,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 22:40:00
6156,83,2.286,0,0.0,0.0,a,1982-08-16 21:44:00,1982-08-16 22:56:00
6157,83,0.0,0,0.0,0.0,a,1982-08-18 17:14:00,1982-08-18 17:14:00
6158,83,0.254,0,0.0,0.0,a,1982-08-18 17:14:00,1982-08-18 17:33:00
6159,83,0.0,0,0.0,0.0,a,1982-08-19 19:45:00,1982-08-19 19:45:00
6160,83,1.016,0,0.0,0.0,a,1982-08-19 19:45:00,1982-08-19 20:09:00
6161,83,0.0,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 14:25:00
6162,83,0.508,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 14:31:00
6163,83,1.778,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 14:40:00
6164,83,2.032,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 14:44:00
6165,83,2.286,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 14:52:00
6166,83,2.54,0,0.0,0.0,a,1982-08-20 14:25:00,1982-08-20 15:31:00
6167,83,0.0,0,0.0,0.0,a,1982-08-20 21:35:00,1982-08-20 21:35:00
6168,83,1.016,0,0.0,0.0,a,1982-08-20 21:35:00,1982-08-20 21:49:00
6169,83,1.27,0,0.0,0.0,a,1982-08-20 21:35:00,1982-08-20 22:01:00
6170,83,0.0,0,0.0,0.0,a,1982-08-21 02:46:00,1982-08-21 02:46:00
6171,83,1.778,0,0.0,0.0,a,1982-08-21 02:46:00,1982-08-21 03:37:00
6172,83,0.0,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:25:00
6173,83,0.508,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:29:00
6174,83,2.794,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:31:00
6175,83,6.858,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:36:00
6176,83,8.636,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:40:00
6177,83,10.668,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:42:00
6178,83,12.446,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:45:00
6179,83,13.208,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:47:00
6180,83,14.986,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:48:00
6181,83,17.018,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:53:00
6182,83,18.796,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 14:59:00
6183,83,19.05,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:07:00
6184,83,20.066,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:14:00
6185,83,21.336,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:16:00
6186,83,22.098,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:19:00
6187,83,23.368,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:22:00
6188,83,23.876,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:26:00
6189,83,24.13,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:31:00
6190,83,24.638,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:34:00
6191,83,25.654,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:38:00
6192,83,27.432,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:42:00
6193,83,27.94,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:46:00
6194,83,29.21,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:49:00
6195,83,29.718,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:51:00
6196,83,30.226,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 15:55:00
6197,83,30.734,0,0.0,0.0,a,1982-08-23 14:25:00,1982-08-23 16:01:00
6198,83,0.0,0,0.0,0.0,a,1982-08-27 19:30:00,1982-08-27 19:30:00
6199,83,1.016,0,0.0,0.0,a,1982-08-27 19:30:00,1982-08-27 20:31:00
6200,83,0.0,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 20:29:00
6201,83,0.254,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 20:34:00
6202,83,1.016,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 20:41:00
6203,83,1.27,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 20:56:00
6204,83,1.778,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 21:07:00
6205,83,2.032,0,0.0,0.0,a,1982-08-28 20:29:00,1982-08-28 21:29:00
6206,83,0.0,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 21:15:00
6207,83,0.254,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 21:26:00
6208,83,0.254,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 21:39:00
6209,83,0.508,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 21:53:00
6210,83,0.762,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:03:00
6211,83,1.27,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:13:00
6212,83,1.524,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:21:00
6213,83,2.032,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:29:00
6214,83,2.032,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:43:00
6215,83,2.54,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:51:00
6216,83,3.048,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 22:55:00
6217,83,3.302,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 23:02:00
6218,83,4.064,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 23:10:00
6219,83,4.826,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 23:22:00
6220,83,5.588,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 23:39:00
6221,83,5.842,0,0.0,0.0,a,1982-08-29 21:15:00,1982-08-29 23:55:00
6222,83,0.0,0,0.0,0.0,a,1982-08-31 14:30:00,1982-08-31 14:30:00
6223,83,0.254,0,0.0,0.0,a,1982-08-31 14:30:00,1982-08-31 14:39:00
6224,83,0.508,0,0.0,0.0,a,1982-08-31 14:30:00,1982-08-31 14:56:00
6225,83,0.0,0,0.0,0.0,a,1982-09-03 00:01:00,1982-09-03 00:01:00
6226,83,0.254,0,0.0,0.0,a,1982-09-03 00:01:00,1982-09-03 00:10:00
6227,83,0.508,0,0.0,0.0,a,1982-09-03 00:01:00,1982-09-03 00:35:00
6228,83,0.762,0,0.0,0.0,a,1982-09-03 00:01:00,1982-09-03 01:30:00
6229,83,1.27,0,0.0,0.0,a,1982-09-03 00:01:00,1982-09-03 01:52:00
6230,83,0.0,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 01:55:00
6231,83,0.254,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 02:23:00
6232,83,0.508,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 02:47:00
6233,83,0.762,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 03:20:00
6234,83,1.27,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 03:38:00
6235,83,1.778,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 03:47:00
6236,83,2.286,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:09:00
6237,83,2.286,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:18:00
6238,83,2.794,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:26:00
6239,83,3.048,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:34:00
6240,83,3.81,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:50:00
6241,83,4.318,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 04:59:00
6242,83,4.572,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 05:07:00
6243,83,4.826,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 05:21:00
6244,83,5.334,0,0.0,0.0,a,1982-09-08 01:55:00,1982-09-08 06:14:00
6245,83,0.0,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 19:25:00
6246,83,0.508,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 19:37:00
6247,83,0.762,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 20:25:00
6248,83,1.016,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 20:29:00
6249,83,1.778,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 20:30:00
6250,83,2.286,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 20:34:00
6251,83,2.54,0,0.0,0.0,a,1982-09-08 19:25:00,1982-09-08 20:48:00
6252,83,0.0,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 03:05:00
6253,83,0.508,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 03:16:00
6254,83,0.762,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 04:55:00
6255,83,1.016,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 05:33:00
6256,83,1.27,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 05:59:00
6257,83,1.778,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 06:05:00
6258,83,2.54,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 06:09:00
6259,83,2.54,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 06:32:00
6260,83,3.556,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 06:47:00
6261,83,4.064,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 07:03:00
6262,83,4.318,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 07:13:00
6263,83,4.826,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 07:16:00
6264,83,5.08,0,0.0,0.0,a,1982-09-10 03:05:00,1982-09-10 07:50:00
6265,83,0.0,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 15:42:00
6266,83,1.27,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 15:44:00
6267,83,3.302,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 15:46:00
6268,83,4.826,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 15:47:00
6269,83,5.842,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 15:52:00
6270,83,7.112,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:00:00
6271,83,8.382,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:06:00
6272,83,8.89,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:10:00
6273,83,10.16,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:17:00
6274,83,13.716,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:23:00
6275,83,15.494,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:30:00
6276,83,16.256,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:32:00
6277,83,17.272,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:37:00
6278,83,17.78,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:46:00
6279,83,18.034,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 16:58:00
6280,83,18.288,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 17:06:00
6281,83,18.542,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 17:10:00
6282,83,18.796,0,0.0,0.0,a,1982-09-10 15:42:00,1982-09-10 17:38:00
6283,83,0.0,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:00:00
6284,83,1.524,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:07:00
6285,83,2.286,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:12:00
6286,83,3.048,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:23:00
6287,83,3.048,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:40:00
6288,83,3.81,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:52:00
6289,83,4.318,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 12:55:00
6290,83,4.826,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:04:00
6291,83,5.842,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:09:00
6292,83,6.096,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:13:00
6293,83,6.35,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:29:00
6294,83,7.366,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:30:00
6295,83,8.89,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:33:00
6296,83,12.192,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:36:00
6297,83,13.97,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:37:00
6298,83,14.732,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:39:00
6299,83,16.002,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:40:00
6300,83,16.764,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:42:00
6301,83,19.812,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:45:00
6302,83,21.082,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:47:00
6303,83,22.352,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:50:00
6304,83,22.606,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 13:54:00
6305,83,22.86,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 14:20:00
6306,83,23.114,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 14:52:00
6307,83,23.368,0,0.0,0.0,a,1982-09-11 12:00:00,1982-09-11 15:01:00
6308,83,0.0,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 20:50:00
6309,83,0.508,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 20:55:00
6310,83,1.778,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 20:59:00
6311,83,2.032,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:05:00
6312,83,2.794,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:10:00
6313,83,2.794,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:17:00
6314,83,3.302,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:36:00
6315,83,3.81,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:40:00
6316,83,4.826,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:52:00
6317,83,5.08,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 21:57:00
6318,83,5.588,0,0.0,0.0,a,1982-09-11 20:50:00,1982-09-11 22:02:00
