flume,preName,dataType,startTime,timeStamp,elapsedTime_DAP,runoffRate_DAP,runoffDepth_DAP,accDepth,runCode,elapsedTime,intervalHr
102,a19630729-200200,a,1963-07-29 20:02:00.000,1963-07-29 20:02:00.000,0.0,0.0,59.182,0.0,0,7.0,0.0
102,a19630729-200200,a,1963-07-29 20:02:00.000,1963-07-29 20:03:00.000,1.0,0.68707,63.246,0.01145116686820984,0,8.0,0.016666666666666666
102,a19630729-200200,a,1963-07-29 20:02:00.000,1963-07-29 20:04:00.000,2.0,0.4357624,65.786,0.018713873624801636,0,9.0,0.016666666666666666
102,a19630729-200200,a,1963-07-29 20:02:00.000,1963-07-29 20:05:00.000,3.0,0.0,66.802,0.018713873624801636,0,10.0,0.016666666666666666
102,a19630730-145600,a,1963-07-30 14:56:00.000,1963-07-30 14:56:00.000,0.0,0.0,59.182,0.0,0,-3.0,0.0
102,a19630730-145600,a,1963-07-30 14:56:00.000,1963-07-30 14:58:00.000,2.0,0.311531,62.738,0.010384366909662882,0,-1.0,0.03333333333333333
102,a19630730-145600,a,1963-07-30 14:56:00.000,1963-07-30 15:00:00.000,4.0,0.2800604,65.278,0.01971971392631531,0,1.0,0.03333333333333333
102,a19630730-145600,a,1963-07-30 14:56:00.000,1963-07-30 15:02:00.000,6.0,0.1890522,67.31,0.026021453738212588,0,3.0,0.03333333333333333
102,a19630730-145600,a,1963-07-30 14:56:00.000,1963-07-30 15:05:00.000,9.0,0.0,68.072,0.026021453738212588,0,6.0,0.05
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:24:00.000,0.0,0.0,59.182,0.0,0,19.0,0.0
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:25:00.000,1.0,4.0288973,64.516,0.06714828809102376,0,20.0,0.016666666666666666
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:26:00.000,2.0,6.977507,82.296,0.1834400733311971,0,21.0,0.016666666666666666
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:27:00.000,3.0,10.062972,89.408,0.35115627447764075,0,22.0,0.016666666666666666
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:28:00.000,4.0,10.019487,90.932,0.5181477308273315,0,23.0,0.016666666666666666
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:32:00.000,8.0,3.928542,87.376,0.780050524075826,0,27.0,0.06666666666666667
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:37:00.000,13.0,0.5283962,82.296,0.8240835398435592,0,32.0,0.08333333333333333
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:41:44.400,17.74,0.0,,0.8240835398435592,0,36.733333333333334,0.07888888888888888
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:42:00.000,18.0,0.0,79.502,0.8240835398435592,0,37.0,0.004166666666666667
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-07-31 23:52:00.000,28.0,0.0,77.47,0.8240835398435592,0,47.0,0.16666666666666666
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-08-01 00:00:00.000,36.0,0.0,76.454,0.8240835398435592,0,55.0,0.13333333333333333
102,a19630731-232400,a,1963-07-31 23:24:00.000,1963-08-01 00:02:00.000,38.0,0.0,76.2,0.8240835398435592,0,57.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 13:59:00.000,0.0,0.0,59.182,0.0,0,2.0,0.0
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:05:00.000,6.0,8.79922,87.884,0.8799220085144044,0,8.0,0.1
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:06:00.000,7.0,15.150922,92.456,1.1324373722076417,0,9.0,0.016666666666666666
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:07:00.000,8.0,20.150099,95.25,1.468272352218628,0,10.0,0.016666666666666666
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:08:00.000,9.0,25.098171,97.536,1.886575206120809,0,11.0,0.016666666666666666
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:09:00.000,10.0,27.03294,98.552,2.33712420463562,0,12.0,0.016666666666666666
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:11:00.000,12.0,26.832306,98.806,3.2315344015757246,0,14.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:13:00.000,14.0,23.426878,97.79,4.012430334091187,0,16.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:15:00.000,16.0,18.095747,96.012,4.615621900558472,0,18.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:17:00.000,18.0,8.906383,91.694,4.912501319249472,0,20.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:19:00.000,20.0,4.032326,87.884,5.046912193298341,0,22.0,0.03333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:22:00.000,23.0,1.1094974,83.82,5.1023870646953595,0,25.0,0.05
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:25:00.000,26.0,0.1241552,81.026,5.108594824746253,0,28.0,0.05
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:28:28.800,29.48,0.0,,5.108594824746253,0,31.466666666666665,0.057777777777777775
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:30:00.000,31.0,0.0,78.74,5.108594824746253,0,33.0,0.025277777777777777
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:35:00.000,36.0,0.0,77.724,5.108594824746253,0,38.0,0.08333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:40:00.000,41.0,0.0,76.962,5.108594824746253,0,43.0,0.08333333333333333
102,a19630802-135900,a,1963-08-02 13:59:00.000,1963-08-02 14:50:00.000,51.0,0.0,76.2,5.108594824746253,0,53.0,0.16666666666666666
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:35:00.000,0.0,0.0,58.928,0.0,0,25.0,0.0
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:36:00.000,1.0,6.6030602,74.676,0.1100510040918986,0,26.0,0.016666666666666666
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:37:00.000,2.0,11.762105,89.662,0.30608608722686764,0,27.0,0.016666666666666666
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:38:00.000,3.0,7.480935,89.916,0.430768338839213,0,28.0,0.016666666666666666
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:41:00.000,6.0,3.6086543,87.122,0.6112010518709818,0,31.0,0.05
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:43:00.000,8.0,1.9359626,85.09,0.6757331371307373,0,33.0,0.03333333333333333
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:46:00.000,11.0,0.3713226,82.042,0.6942992672324181,0,36.0,0.05
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:50:28.200,15.47,0.0,,0.6942992672324181,0,40.46666666666667,0.07444444444444444
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:51:00.000,16.0,0.0,79.248,0.6942992672324181,0,41.0,0.008611111111111111
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 15:56:00.000,21.0,0.0,77.724,0.6942992672324181,0,46.0,0.08333333333333333
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 16:02:00.000,27.0,0.0,76.962,0.6942992672324181,0,52.0,0.1
102,a19630810-153500,a,1963-08-10 15:35:00.000,1963-08-10 16:08:00.000,33.0,0.0,76.2,0.6942992672324181,0,58.0,0.1
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:28:00.000,0.0,0.0,60.706,0.0,0,0.0,0.0
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:29:00.000,1.0,9.024163,85.344,0.1504027207692464,0,1.0,0.016666666666666666
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:30:00.000,2.0,8.074126,89.154,0.2849714914957682,0,2.0,0.016666666666666666
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:32:00.000,4.0,3.7861748,87.376,0.41117731730143225,0,4.0,0.03333333333333333
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:34:00.000,6.0,1.8254218,85.09,0.47202471097310383,0,6.0,0.03333333333333333
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:36:00.000,8.0,0.6371336,82.804,0.4932624975840251,0,8.0,0.03333333333333333
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:39:00.000,11.0,0.0660654,80.518,0.49656576762596766,0,11.0,0.05
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:41:16.800,13.28,0.0,,0.49656576762596766,0,13.266666666666667,0.03777777777777778
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:44:00.000,16.0,0.0,78.486,0.49656576762596766,0,16.0,0.04527777777777778
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:49:00.000,21.0,0.0,77.216,0.49656576762596766,0,21.0,0.08333333333333333
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 09:54:00.000,26.0,0.0,76.708,0.49656576762596766,0,26.0,0.08333333333333333
102,a19630819-092800,a,1963-08-19 09:28:00.000,1963-08-19 10:04:00.000,36.0,0.0,76.2,0.49656576762596766,0,36.0,0.16666666666666666
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:45:00.000,0.0,0.0,58.928,0.0,0,20.0,0.0
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:46:00.000,1.0,3.5969448,78.232,0.05994908014933268,0,21.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:47:00.000,2.0,1.3360654,80.518,0.08221683700879415,0,22.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:49:00.000,4.0,0.6526022,81.28,0.10397024353345236,0,24.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:51:00.000,6.0,0.1854454,80.518,0.11015175680319468,0,26.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:54:12.600,9.21,0.0,,0.11015175680319468,0,29.2,0.05333333333333334
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 12:55:00.000,10.0,0.0,78.994,0.11015175680319468,0,30.0,0.013055555555555556
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 13:00:00.000,15.0,0.0,77.724,0.11015175680319468,0,35.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 13:10:00.000,25.0,0.0,76.708,0.11015175680319468,0,45.0,0.16666666666666666
102,a19630822-124500,a,1963-08-22 12:45:00.000,1963-08-22 13:20:00.000,35.0,0.0,76.2,0.11015175680319468,0,55.0,0.16666666666666666
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:25:00.000,0.0,0.0,76.2,0.11015175680319468,0,60.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:28:00.000,3.0,0.3729228,77.724,0.12879789719978968,0,63.0,0.05
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:30:00.000,5.0,0.454533,79.248,0.14394899755716323,0,65.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:32:00.000,7.0,0.3163824,79.756,0.15449507782856622,0,67.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:35:00.000,10.0,0.0859282,79.248,0.15879148791233696,0,70.0,0.05
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:39:07.800,14.13,0.0,,0.15879148791233696,0,74.11666666666666,0.06861111111111111
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:41:00.000,16.0,0.0,77.978,0.15879148791233696,0,76.0,0.03111111111111111
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:46:00.000,21.0,0.0,77.216,0.15879148791233696,0,81.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 13:58:00.000,33.0,0.0,76.454,0.15879148791233696,0,93.0,0.2
102,a19630822-124500,a,1963-08-22 13:25:00.000,1963-08-22 14:03:00.000,38.0,0.0,76.2,0.15879148791233696,0,98.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 14:50:00.000,0.0,0.0,74.422,0.15879148791233696,0,145.0,0.7833333333333333
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 14:54:00.000,4.0,0.2037588,74.676,0.1723754083116849,0,149.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 14:56:00.000,6.0,0.3326638,76.2,0.18346420178810754,0,151.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 14:58:00.000,8.0,0.258826,77.724,0.1920917347073555,0,153.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 15:01:00.000,11.0,0.0885952,78.486,0.19652149453759193,0,156.0,0.05
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 15:07:00.000,17.0,0.015113,77.724,0.1980327945202589,0,162.0,0.1
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 15:10:43.800,20.73,0.0,,0.1980327945202589,0,165.71666666666667,0.06194444444444445
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 15:17:00.000,27.0,0.0,76.962,0.1980327945202589,0,172.0,0.10444444444444445
102,a19630822-124500,a,1963-08-22 14:50:00.000,1963-08-22 15:32:00.000,42.0,0.0,76.2,0.1980327945202589,0,187.0,0.25
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 15:41:00.000,0.0,0.0,76.2,0.1980327945202589,0,196.0,0.15
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 15:46:00.000,5.0,0.0556514,76.962,0.20267041120678186,0,201.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 15:51:00.000,10.0,0.0489458,77.216,0.20674922782927752,0,206.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 15:54:00.000,13.0,0.1166876,77.47,0.21258360799401999,0,209.0,0.05
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 15:58:00.000,17.0,0.5489194,78.74,0.24917823330809674,0,213.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:00:00.000,19.0,1.2490196,80.772,0.2908122207348546,0,215.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:02:00.000,21.0,2.529459,83.82,0.37512752072264754,0,217.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:05:00.000,24.0,3.7374067,86.36,0.5619978572552403,0,220.0,0.05
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:09:00.000,28.0,2.3495,85.09,0.7186311866467199,0,224.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:12:00.000,31.0,1.7725644,84.328,0.8072594072048864,0,227.0,0.05
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:15:00.000,34.0,0.8010144,82.55,0.8473101283734045,0,230.0,0.05
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:20:00.000,39.0,0.2257298,80.518,0.8661209444825849,0,235.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:24:32.400,43.54,0.0,,0.8661209444825849,0,239.53333333333333,0.07555555555555556
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:25:00.000,44.0,0.0,78.74,0.8661209444825849,0,240.0,0.0075
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:30:00.000,49.0,0.0,77.978,0.8661209444825849,0,245.0,0.08333333333333333
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:40:00.000,59.0,0.0,76.962,0.8661209444825849,0,255.0,0.16666666666666666
102,a19630822-124500,a,1963-08-22 15:41:00.000,1963-08-22 16:55:00.000,74.0,0.0,76.2,0.8661209444825849,0,270.0,0.25
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:46:00.000,0.0,0.0,74.422,0.8661209444825849,0,321.0,0.85
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:48:00.000,2.0,0.3112516,75.184,0.8764959981665017,0,323.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:49:00.000,3.0,1.6855694,76.2,0.9045888215924305,0,324.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:50:00.000,4.0,3.8179755,81.788,0.9682217469438913,0,325.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:51:00.000,5.0,5.9854083,86.36,1.0679785520459217,0,326.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:52:00.000,6.0,7.4796395,88.646,1.1926392108822865,0,327.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:53:00.000,7.0,8.941359,90.17,1.3416618536536895,0,328.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:54:00.000,8.0,9.697415,90.932,1.5032854428514841,0,329.0,0.016666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:56:00.000,10.0,11.133226,91.948,1.874392989339928,0,331.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 17:58:00.000,12.0,12.23358,92.71,2.282178977193932,0,333.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:00:00.000,14.0,11.898808,92.71,2.678805894715091,0,335.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:02:00.000,16.0,10.364115,91.948,3.0242763867601754,0,337.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:04:00.000,18.0,8.599907,90.932,3.3109399508063992,0,339.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:06:00.000,20.0,6.432575,89.408,3.525359125000735,0,341.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:08:00.000,22.0,4.96791,88.138,3.6909561187649764,0,343.0,0.03333333333333333
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:12:00.000,26.0,2.4093678,85.344,3.8515806387489038,0,347.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:16:00.000,30.0,1.104773,83.058,3.9252321750546493,0,351.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:20:00.000,34.0,0.5292598,81.534,3.960516161782046,0,355.0,0.06666666666666667
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:30:00.000,44.0,0.0069596,78.74,3.9616760951001195,0,365.0,0.16666666666666666
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:37:58.200,51.97,0.0,,3.9616760951001195,0,372.96666666666664,0.13277777777777777
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:40:00.000,54.0,0.0,77.216,3.9616760951001195,0,375.0,0.03361111111111111
102,a19630822-124500,a,1963-08-22 17:46:00.000,1963-08-22 18:55:00.000,69.0,0.0,76.2,3.9616760951001195,0,390.0,0.25
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 18:59:00.000,0.0,0.0,61.468,0.0,0,2.0,0.0
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:02:00.000,3.0,3.1090107,62.738,0.15545053482055665,0,5.0,0.05
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:03:00.000,4.0,7.4339957,76.2,0.27935046354929605,0,6.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:04:00.000,5.0,20.462774,92.456,0.6203967014948527,0,7.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:05:00.000,6.0,31.53951,98.806,1.1460552136103312,0,8.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:06:00.000,7.0,35.89157,101.346,1.744248064359029,0,9.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:07:00.000,8.0,28.945509,100.076,2.226673213640849,0,10.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:08:00.000,9.0,20.857185,97.536,2.5742929697036745,0,11.0,0.016666666666666666
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:10:00.000,11.0,9.5593405,92.202,2.892937652269999,0,13.0,0.03333333333333333
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:12:00.000,13.0,5.0709324,88.646,3.061968731880188,0,15.0,0.03333333333333333
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:15:00.000,16.0,2.732659,85.852,3.198601686954498,0,18.0,0.05
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:20:00.000,21.0,0.6066536,82.296,3.249156151215235,0,23.0,0.08333333333333333
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:25:00.000,26.0,0.0427736,79.756,3.2527206179375447,0,28.0,0.08333333333333333
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:30:00.000,31.0,0.0256794,77.978,3.2548605679534375,0,33.0,0.08333333333333333
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:34:19.200,35.32,0.0,,3.2548605679534375,0,37.31666666666667,0.07194444444444445
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:40:00.000,41.0,0.0,76.962,3.2548605679534375,0,43.0,0.09444444444444444
102,a19630825-185900,a,1963-08-25 18:59:00.000,1963-08-25 19:55:00.000,56.0,0.0,76.2,3.2548605679534375,0,58.0,0.25
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:42:00.000,0.0,0.0,59.436,0.0,0,22.0,0.0
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:43:00.000,1.0,0.256794,60.452,0.004279900093873342,0,23.0,0.016666666666666666
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:44:00.000,2.0,0.9277096,62.23,0.01974172641833623,0,24.0,0.016666666666666666
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:45:00.000,3.0,2.1114259,68.326,0.05493215769529343,0,25.0,0.016666666666666666
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:46:00.000,4.0,2.2607017,76.2,0.09261051863431931,0,26.0,0.016666666666666666
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:47:00.000,5.0,1.4819884,79.756,0.11731032580137253,0,27.0,0.016666666666666666
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:49:00.000,7.0,0.2077212,79.756,0.12423436592022578,0,29.0,0.03333333333333333
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:52:09.600,10.16,0.0,,0.12423436592022578,0,32.15,0.0525
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:53:00.000,11.0,0.0,78.486,0.12423436592022578,0,33.0,0.013888888888888888
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 13:58:00.000,16.0,0.0,77.47,0.12423436592022578,0,38.0,0.08333333333333333
102,a19630906-134200,a,1963-09-06 13:42:00.000,1963-09-06 14:10:00.000,28.0,0.0,76.2,0.12423436592022578,0,50.0,0.2
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:02:00.000,0.0,0.0,63.246,0.0,0,57.0,0.0
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:04:00.000,2.0,0.7209536,64.516,0.02403178612391154,0,59.0,0.03333333333333333
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:05:00.000,3.0,2.7650695,68.326,0.07011627753575643,0,60.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:06:00.000,4.0,4.241851,79.756,0.14081379175186157,0,61.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:07:00.000,5.0,5.0621185,85.344,0.2251824339230855,0,62.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:08:00.000,6.0,5.3180995,86.868,0.31381742556889847,0,63.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:09:00.000,7.0,7.643038,88.646,0.4412013888359069,0,64.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:10:00.000,8.0,10.692054,90.932,0.6194022854169209,0,65.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:11:00.000,9.0,12.20691,92.202,0.8228507876396178,0,66.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:12:00.000,10.0,13.160223,92.964,1.0421878377596536,0,67.0,0.016666666666666666
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:14:00.000,12.0,12.684658,92.964,1.4650097727775573,0,69.0,0.03333333333333333
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:19:00.000,17.0,11.750091,92.456,2.4441839893658956,0,74.0,0.08333333333333333
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:21:00.000,19.0,11.60079,92.456,2.8308769901593527,0,76.0,0.03333333333333333
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:24:00.000,22.0,8.883066,90.932,3.275030299027761,0,79.0,0.05
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:28:00.000,26.0,7.422718,89.916,3.769878168900808,0,83.0,0.06666666666666667
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:32:00.000,30.0,4.736338,87.884,4.085634044806163,0,87.0,0.06666666666666667
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:37:00.000,35.0,1.5425674,84.074,4.214181325833003,0,92.0,0.08333333333333333
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:43:00.000,41.0,0.5030724,81.534,4.264488563934963,0,98.0,0.1
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:49:00.000,47.0,0.0139192,79.248,4.265880483916651,0,104.0,0.1
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:51:03.600,49.06,0.0,,4.265880483916651,0,106.05,0.034166666666666665
102,a19630907-220200,a,1963-09-07 22:02:00.000,1963-09-07 22:59:00.000,57.0,0.0,77.47,4.265880483916651,0,114.0,0.1322222222222222
